sale_id,ts,customer_id,product_no,product_name,product_type,qty,unit_price,total_line
b6c6b60d-d52f-4204-996e-5b4315d298ae,2025-09-18T21:39:32.682809+00:00,walkin-1,24,AMP SOUNDMILAN AV-302,AMP,1,3500.0,3500.0
45d0f18c-8505-4e21-8bcf-cec3e2b8ff58,2025-09-18T15:59:21.720358+00:00,walkin-1,24,AMP SOUNDMILAN AV-302,AMP,1,3500.0,3500.0
accc2378-ce61-4edf-8aa1-2317e8d9e184,2025-09-18T09:38:56.731972+00:00,walkin-3,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,3,850.0,2550.0
2cd0d372-e44c-4031-9ec0-94e79143ce2d,2025-09-18T20:42:41.868286+00:00,walkin-3,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
5d957a12-2431-47a6-810e-4d19bf867f52,2025-09-19T09:57:49.453465+00:00,walkin-2,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
d03a9fc2-6c91-402d-95af-61f9d1d9c609,2025-09-19T13:34:31.512145+00:00,walkin-2,18,AMP MBA MB7000 AV-191A,AMP,2,3500.0,7000.0
a2e5067b-31c8-4bd4-87c4-258db11ad25f,2025-09-19T17:12:11.422547+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
8a9e9fe5-56fa-4b64-8791-6d24872d0f06,2025-09-19T17:20:58.999512+00:00,walkin-3,16,USB MP3 player รถ XL-9,USB MP3,3,1100.0,3300.0
810f3652-668a-4c16-9102-6708ee0d3a7f,2025-09-19T13:46:34.917839+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,1,1800.0,1800.0
accacdf2-0235-4dda-befc-263ca42030f6,2025-09-19T20:58:01.757799+00:00,walkin-1,16,USB MP3 player รถ XL-9,USB MP3,3,1100.0,3300.0
58a9ec95-27be-40fe-8c8d-876f3e56bd41,2025-09-19T17:31:53.117717+00:00,VIP-01,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
a354e5cb-a4c8-44b1-86e3-3160cc11e18b,2025-09-19T17:30:01.209944+00:00,walkin-3,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,3,1800.0,5400.0
62fa6a4c-e570-4bb1-983a-9ebda44cb5f6,2025-09-20T11:23:09.144265+00:00,VIP-01,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
05976600-881b-45b5-9f96-4450dd19fca4,2025-09-20T12:16:52.134655+00:00,VIP-01,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
ec23efad-06f8-49d0-9444-77996f133816,2025-09-20T11:31:46.680205+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
4bccfeeb-f586-4846-b48c-4ecb5d8a870e,2025-09-20T14:24:23.358902+00:00,walkin-1,16,USB MP3 player รถ XL-9,USB MP3,3,1100.0,3300.0
f7717d6c-8f30-4b13-b5e5-55185668b9f1,2025-09-20T17:39:07.078107+00:00,walkin-3,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,3,1800.0,5400.0
537b6662-260f-41cd-bfb7-bbd0d65b36fa,2025-09-20T20:06:47.827334+00:00,walkin-1,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
62957a19-7709-49a6-9fc8-a629e73f41c0,2025-09-20T17:15:21.718367+00:00,walkin-1,24,AMP SOUNDMILAN AV-302,AMP,3,3500.0,10500.0
f1fbb0c3-9892-4580-b8b9-110b642be516,2025-09-20T13:39:37.409921+00:00,walkin-2,24,AMP SOUNDMILAN AV-302,AMP,1,3500.0,3500.0
5451f900-1b69-46b7-8689-0079145bfe4f,2025-09-21T17:25:56.123330+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,3,380.0,1140.0
b507a5f4-8c2d-497c-b803-ec4f6bbded90,2025-09-21T12:09:32.967547+00:00,VIP-01,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
bcf53c5a-7721-46d7-85bb-5d1bb936af5a,2025-09-21T20:50:05.910670+00:00,VIP-01,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
edc0471f-25af-4fdd-b91f-57d5cfeb8f0d,2025-09-21T12:30:46.036953+00:00,VIP-01,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
5a4e1c43-69a0-428c-9246-25392af45815,2025-09-21T20:53:49.695792+00:00,walkin-2,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,2,1800.0,3600.0
34c6522b-6270-4c9f-96e7-95abb81cdf80,2025-09-21T19:34:43.912177+00:00,VIP-01,18,AMP MBA MB7000 AV-191A,AMP,3,3500.0,10500.0
020e770a-9a2a-48e8-86fe-1d6128fe7f68,2025-09-21T13:29:54.820643+00:00,walkin-3,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
d1e878e9-1cc7-4e59-91d5-2af7a98a705e,2025-09-22T14:05:52.377654+00:00,walkin-2,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
6a41b97d-d47e-4bd9-ba2d-98708adee20c,2025-09-22T14:47:04.859273+00:00,VIP-01,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,1,1800.0,1800.0
327bda55-d05c-4e89-ae22-b5c0997b414d,2025-09-22T20:29:56.840610+00:00,VIP-01,2,ไมค์ลอย mba 888a (U1),MICROPHONE,2,1900.0,3800.0
67741eb8-9d4e-428a-b788-b43229688a4c,2025-09-22T14:18:50.889148+00:00,walkin-2,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,3,850.0,2550.0
e8a6034f-58de-40d4-9ba1-2b5810caa04c,2025-09-22T11:04:19.681490+00:00,walkin-1,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,1,950.0,950.0
9393cb6f-3c31-4fba-a950-39c584fed68f,2025-09-22T17:12:25.220230+00:00,VIP-01,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,3,1800.0,5400.0
9586018c-03e5-4e59-b372-0b8ec4bc5b99,2025-09-22T14:32:55.071588+00:00,VIP-01,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
6e3d340a-981f-4ed7-b558-1e16e7b469ea,2025-09-22T17:21:44.493479+00:00,walkin-2,6,ไมค์ลอย npe,MICROPHONE,1,380.0,380.0
25ac293e-f959-46f4-b2a0-472639db7a42,2025-09-22T21:11:31.227300+00:00,walkin-3,13,USB MP3 player รถ DZ-529,USB MP3,2,550.0,1100.0
461e80cc-a96b-49a4-be4e-5b14126298ac,2025-09-23T15:15:34.421384+00:00,walkin-3,19,AMP FANNY AV-168A,AMP,2,2900.0,5800.0
5c4fb5bc-0d5a-48d9-86a2-9cc8a8d09de4,2025-09-23T12:02:40.274566+00:00,walkin-2,13,USB MP3 player รถ DZ-529,USB MP3,3,550.0,1650.0
f4d29b5f-e3c1-4cb4-80cb-8a82eb1acc15,2025-09-23T19:42:57.762868+00:00,walkin-3,18,AMP MBA MB7000 AV-191A,AMP,1,3500.0,3500.0
2fe271df-85dd-4ed6-9604-9e3f6c2a3372,2025-09-23T17:08:48.093519+00:00,walkin-1,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
8a49e3d1-e89b-4299-9b93-4d0165966f73,2025-09-23T19:25:09.383470+00:00,walkin-2,13,USB MP3 player รถ DZ-529,USB MP3,2,550.0,1100.0
4e6f3c4d-a12d-4575-8306-eba713d486af,2025-09-23T09:23:02.051539+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,1,380.0,380.0
ed1bab70-4026-4521-97b1-c95f62546cd1,2025-09-23T15:57:42.918647+00:00,walkin-1,18,AMP MBA MB7000 AV-191A,AMP,2,3500.0,7000.0
66e82b0c-4e36-41d1-bd80-037757f42c7d,2025-09-23T12:53:55.280714+00:00,walkin-1,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
98ee7ff0-2e85-437b-8e29-abcd966a3e0c,2025-09-23T16:35:52.928669+00:00,VIP-01,2,ไมค์ลอย mba 888a (U1),MICROPHONE,2,1900.0,3800.0
72210a6d-4a73-4e4b-bfcd-4971e0ee4bbf,2025-09-23T20:13:15.584207+00:00,walkin-1,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
a45243db-6f4a-4a30-8385-3dbd21888424,2025-09-24T18:59:48.142715+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,3,600.0,1800.0
4582cd6d-5fce-41dc-8e26-6139ad301fe7,2025-09-24T09:19:20.309986+00:00,walkin-1,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
73d1a0a1-428b-46ae-ab36-e2738a285a1b,2025-09-24T12:11:56.456893+00:00,walkin-3,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,2,1800.0,3600.0
f9411c8d-23a3-469a-a8ac-62fe10d6d348,2025-09-24T14:13:07.655162+00:00,walkin-3,24,AMP SOUNDMILAN AV-302,AMP,3,3500.0,10500.0
21688fbb-9618-4d66-be8e-b57feb7e2171,2025-09-24T16:22:43.060389+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
a9d02829-5324-471b-ab60-ab8fe73739d9,2025-09-24T12:55:50.657721+00:00,VIP-01,18,AMP MBA MB7000 AV-191A,AMP,1,3500.0,3500.0
8a4bdb14-63a9-40c6-8804-ab67ad3c2246,2025-09-24T15:12:56.950495+00:00,walkin-3,2,ไมค์ลอย mba 888a (U1),MICROPHONE,2,1900.0,3800.0
076fa807-fa98-42b7-8520-34a46d12f833,2025-09-24T19:08:59.214067+00:00,walkin-1,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
ab8593c2-3202-4ac5-866d-2ff4623cb8f7,2025-09-25T17:27:45.981387+00:00,VIP-01,16,USB MP3 player รถ XL-9,USB MP3,3,1100.0,3300.0
3dc42bdf-9671-4b99-926f-9f2806c54558,2025-09-25T18:45:13.349233+00:00,walkin-1,14,USB MP3 player รถ DZ-599,USB MP3,3,600.0,1800.0
8940dfbd-c761-4c66-a612-819c7e26640a,2025-09-25T21:33:12.351833+00:00,VIP-01,18,AMP MBA MB7000 AV-191A,AMP,2,3500.0,7000.0
9f503a5a-1403-45f7-b085-31ac5c5c1153,2025-09-25T13:01:47.240936+00:00,VIP-01,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
5b84dfac-3156-476e-91c4-e2491dc67988,2025-09-25T09:52:00.571055+00:00,walkin-2,6,ไมค์ลอย npe,MICROPHONE,3,380.0,1140.0
f23fcc82-48b1-4d96-954f-ad0801c608cf,2025-09-25T10:57:43.699520+00:00,walkin-1,18,AMP MBA MB7000 AV-191A,AMP,3,3500.0,10500.0
237a297a-9538-44de-93a6-11f5380e2291,2025-09-25T09:59:03.413401+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,1,380.0,380.0
ec9a969f-b73e-454b-92bb-cb677e375148,2025-09-26T19:42:32.572081+00:00,walkin-2,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,2,1800.0,3600.0
1991b77f-4911-43f9-acdf-b1286cbfaa26,2025-09-26T18:41:55.357977+00:00,walkin-3,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,3,1800.0,5400.0
ce90266d-60c0-43d3-8f5d-1cb1b5e35971,2025-09-26T20:25:51.442960+00:00,walkin-2,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
ed0c012b-eb0e-4a9e-9573-fd83663848bb,2025-09-26T10:16:21.489739+00:00,VIP-01,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
703cbf3d-eff6-4755-aca2-3658bfa52988,2025-09-26T17:31:27.666964+00:00,walkin-2,13,USB MP3 player รถ DZ-529,USB MP3,2,550.0,1100.0
a756db5b-991d-4922-b1f7-e196c05fe339,2025-09-27T18:03:15.357420+00:00,walkin-3,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
5cc326c1-29c6-4ea4-a037-f680dff967d8,2025-09-27T20:48:38.231356+00:00,walkin-2,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,1,1800.0,1800.0
da16ce34-383b-4131-84df-f759b9292954,2025-09-27T18:34:09.226971+00:00,walkin-2,2,ไมค์ลอย mba 888a (U1),MICROPHONE,3,1900.0,5700.0
a0e1c63c-3f98-4f15-ae60-059a847ebd15,2025-09-27T12:28:53.834119+00:00,walkin-1,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,3,850.0,2550.0
e70d7066-29bd-47a0-b518-c4e7a1d21f84,2025-09-27T18:48:47.426649+00:00,walkin-3,16,USB MP3 player รถ XL-9,USB MP3,2,1100.0,2200.0
1aa362bf-1c4c-44a1-b103-1b0906158c3f,2025-09-27T18:56:53.144582+00:00,walkin-3,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
8133226d-0d69-4616-b206-df1e8ef89e29,2025-09-27T11:17:37.653181+00:00,walkin-1,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
6a153bcf-281c-4e54-98b0-ba1c26ba85cb,2025-09-28T16:41:49.564918+00:00,VIP-01,14,USB MP3 player รถ DZ-599,USB MP3,3,600.0,1800.0
273ad5c8-413e-41db-8d0b-42c3a57b7947,2025-09-28T10:02:12.545260+00:00,walkin-3,18,AMP MBA MB7000 AV-191A,AMP,1,3500.0,3500.0
55382574-68ba-491e-a723-b3c3f6aa64cc,2025-09-28T18:35:58.256368+00:00,walkin-1,24,AMP SOUNDMILAN AV-302,AMP,1,3500.0,3500.0
2d1d244e-d715-438c-a3ec-f25c8eedf8e6,2025-09-28T15:08:45.997031+00:00,walkin-3,19,AMP FANNY AV-168A,AMP,2,2900.0,5800.0
4d1535e1-a78d-44f7-b129-52d3f24c1811,2025-09-28T09:32:08.541475+00:00,walkin-3,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,1,850.0,850.0
6f246f8c-7499-4722-b108-80833a956d71,2025-09-28T16:20:04.447371+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
dd235e8c-fc79-4a03-bf96-0ba9680d8ddb,2025-09-28T16:38:25.337720+00:00,walkin-2,13,USB MP3 player รถ DZ-529,USB MP3,1,550.0,550.0
c5422730-14b3-4b57-9f81-b8c04de1e9c3,2025-09-28T11:11:13.848414+00:00,walkin-2,6,ไมค์ลอย npe,MICROPHONE,1,380.0,380.0
2cc0c8e8-bfb6-4078-8ed9-ac317f5a781a,2025-09-28T17:03:12.437591+00:00,walkin-3,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,2,1800.0,3600.0
3ed30b1e-2371-49d4-8928-78a67f7f0691,2025-09-28T19:46:44.227358+00:00,walkin-1,18,AMP MBA MB7000 AV-191A,AMP,1,3500.0,3500.0
c16efc5b-cf81-417b-838e-05387727ac66,2025-09-28T12:44:23.185184+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
08c2b4d6-10fe-486a-9f70-da7189595425,2025-09-28T19:30:42.075026+00:00,walkin-2,13,USB MP3 player รถ DZ-529,USB MP3,2,550.0,1100.0
19ef0022-353a-47f9-b4c9-e66323d15c46,2025-09-28T10:04:25.070019+00:00,walkin-1,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
c8948cb0-9e37-4ccc-8bec-574d51da152c,2025-09-29T12:11:03.835459+00:00,walkin-3,24,AMP SOUNDMILAN AV-302,AMP,3,3500.0,10500.0
aa198984-c002-4709-9fb0-a86c90f513a5,2025-09-29T10:07:11.678051+00:00,walkin-2,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
f8ce44bc-1624-4127-ab92-9d9ea15f9471,2025-09-29T17:33:01.234092+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
81e2130c-30b5-4691-ab82-bd72ab77ba3e,2025-09-29T15:22:50.544166+00:00,walkin-1,18,AMP MBA MB7000 AV-191A,AMP,1,3500.0,3500.0
70f51cdb-050b-4232-970c-d1acafa02431,2025-09-29T14:04:32.515630+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,3,1800.0,5400.0
b16cdad2-7755-4299-9058-1910b139806c,2025-09-29T10:04:34.778131+00:00,VIP-01,6,ไมค์ลอย npe,MICROPHONE,1,380.0,380.0
a08276b5-c135-4608-a015-2377d5b089a4,2025-09-29T12:00:43.805413+00:00,VIP-01,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
1a741ed3-cf91-408a-a67a-85cc84b6f595,2025-09-29T12:03:49.191668+00:00,walkin-3,2,ไมค์ลอย mba 888a (U1),MICROPHONE,3,1900.0,5700.0
78d97e54-e985-470d-b8a9-4ca437c2ca34,2025-09-29T18:34:18.196070+00:00,walkin-2,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
740c9251-8d0a-456a-a22c-828cd0c9673a,2025-09-29T18:53:36.669752+00:00,walkin-2,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
653f5cc2-db06-4154-82fb-09f530efb397,2025-09-29T10:39:15.937433+00:00,walkin-1,13,USB MP3 player รถ DZ-529,USB MP3,1,550.0,550.0
c9103cfd-f4cc-40dc-8c90-e1b8b78c1127,2025-09-29T19:23:21.408567+00:00,walkin-2,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,1,950.0,950.0
20187d6c-86f3-42bd-9347-b5acb4d6788e,2025-09-30T20:48:49.559811+00:00,walkin-2,19,AMP FANNY AV-168A,AMP,3,2900.0,8700.0
932da8bc-4682-4b02-b63c-76c864ef94a8,2025-09-30T20:31:12.075290+00:00,walkin-2,24,AMP SOUNDMILAN AV-302,AMP,3,3500.0,10500.0
5970d2ff-c001-454f-a05b-d8038c759bdc,2025-09-30T20:00:27.478631+00:00,walkin-1,16,USB MP3 player รถ XL-9,USB MP3,1,1100.0,1100.0
2dd062f6-c702-4fdd-bfe8-2f629bf1d3f5,2025-09-30T11:20:53.081200+00:00,walkin-1,16,USB MP3 player รถ XL-9,USB MP3,1,1100.0,1100.0
3aefcba7-babc-4778-b415-4aad26e5cd95,2025-09-30T10:22:18.337043+00:00,walkin-3,18,AMP MBA MB7000 AV-191A,AMP,2,3500.0,7000.0
bd677737-c579-4ef8-afd3-5d70e6e5a465,2025-09-30T21:39:44.881631+00:00,walkin-1,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,3,1800.0,5400.0
99e077d9-5fde-44b7-b643-234c51b97b0a,2025-09-30T21:27:32.978303+00:00,walkin-1,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,1,1800.0,1800.0
99a34cb6-882d-4172-82a3-10ba5be5dc60,2025-09-30T16:19:49.252566+00:00,walkin-2,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
6ddc9d69-6824-484b-a7c8-c27be14e1744,2025-09-30T20:55:59.944951+00:00,walkin-2,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,3,1800.0,5400.0
2735b3f0-119c-4095-adae-1f8944665db1,2025-09-30T10:19:42.180423+00:00,walkin-3,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
6db5c5ce-eca9-4099-9400-a329995e494d,2025-10-01T18:48:36.979034+00:00,VIP-01,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,1,850.0,850.0
b5438e79-205c-4f6a-bc51-cecbe9c4a385,2025-10-01T14:07:02.918160+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
672a1f31-5f96-4b10-8afb-15c689331bd4,2025-10-01T16:01:33.477697+00:00,walkin-2,18,AMP MBA MB7000 AV-191A,AMP,3,3500.0,10500.0
356174f8-969c-4e77-bd51-369ded05b02d,2025-10-01T10:49:40.031468+00:00,walkin-1,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
055379db-7a4e-41ba-b40d-7d77274318cb,2025-10-01T10:43:28.959602+00:00,walkin-2,13,USB MP3 player รถ DZ-529,USB MP3,2,550.0,1100.0
cd45b960-b355-46d2-a5ab-bf1888bee141,2025-10-01T19:51:52.634110+00:00,walkin-1,6,ไมค์ลอย npe,MICROPHONE,2,380.0,760.0
58c119e8-9b3d-4a1f-8011-4253b4fa15b7,2025-10-01T12:48:47.695160+00:00,walkin-2,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
8f33a668-1c8c-47d6-8768-1456c6a22b62,2025-10-02T21:56:46.407793+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,3,950.0,2850.0
7b5f73b4-e52f-4d11-b768-9e50ab5fd27a,2025-10-02T17:04:35.712216+00:00,VIP-01,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
d5e1a452-26a0-489c-bd20-8723e108895c,2025-10-02T14:35:10.886494+00:00,walkin-2,18,AMP MBA MB7000 AV-191A,AMP,3,3500.0,10500.0
8201af1a-7b6d-42c2-a234-2b1d326685a4,2025-10-02T20:41:05.625287+00:00,walkin-1,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
a77f0aa4-55c5-4f90-aae1-2fd1d12a384f,2025-10-02T15:17:24.412126+00:00,walkin-1,24,AMP SOUNDMILAN AV-302,AMP,1,3500.0,3500.0
8029a1c3-f256-48b2-abf3-686d50b5c926,2025-10-02T20:29:37.840130+00:00,walkin-1,18,AMP MBA MB7000 AV-191A,AMP,2,3500.0,7000.0
7a273c8d-be3c-4dd6-9136-3a925ee69499,2025-10-02T18:05:47.942228+00:00,VIP-01,14,USB MP3 player รถ DZ-599,USB MP3,3,600.0,1800.0
9e264e22-06f5-4f4f-bae1-3fb0f34ffff4,2025-10-02T15:06:28.291487+00:00,walkin-3,2,ไมค์ลอย mba 888a (U1),MICROPHONE,2,1900.0,3800.0
a620607a-5e6b-4674-84af-90400024542a,2025-10-02T14:42:59.398935+00:00,walkin-2,19,AMP FANNY AV-168A,AMP,3,2900.0,8700.0
e2c52522-5529-489a-aa2f-a76bcce25805,2025-10-03T19:32:03.213475+00:00,walkin-2,14,USB MP3 player รถ DZ-599,USB MP3,1,600.0,600.0
2a6979d1-1f9b-4594-962b-63b71aad8bba,2025-10-03T18:47:33.420288+00:00,walkin-2,19,AMP FANNY AV-168A,AMP,2,2900.0,5800.0
abd31778-26f8-47a1-abb9-980ae37d6f2d,2025-10-03T09:14:32.705337+00:00,walkin-2,2,ไมค์ลอย mba 888a (U1),MICROPHONE,1,1900.0,1900.0
32f188cc-9dae-47b7-9d78-03b4a1d2754d,2025-10-03T12:00:28.449303+00:00,walkin-3,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,1,1800.0,1800.0
b25fbd16-d501-40b9-8768-11aaaf1222b3,2025-10-03T13:30:24.910315+00:00,walkin-3,16,USB MP3 player รถ XL-9,USB MP3,1,1100.0,1100.0
d695326f-2cc6-4fcd-8c70-9773f4fe7d12,2025-10-03T17:51:39.237665+00:00,walkin-2,1,ไมค์ลอย mba 888a (U3),MICROPHONE,2,1800.0,3600.0
6f2a4db9-59d4-4920-b4e3-73f123ed25d4,2025-10-03T20:25:05.175547+00:00,walkin-1,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
f0e6e49c-bb1c-49cb-8702-1b07b9a032b9,2025-10-04T18:11:49.940719+00:00,walkin-1,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
cdba54aa-8765-4418-bd29-35f22823e87a,2025-10-04T11:39:03.660331+00:00,walkin-3,2,ไมค์ลอย mba 888a (U1),MICROPHONE,2,1900.0,3800.0
7db12d62-26bc-4b82-87e8-4e00adee9c5c,2025-10-04T17:23:52.219357+00:00,VIP-01,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
55f079d8-2ed8-4913-bc50-e91ed01d058c,2025-10-04T13:28:43.030055+00:00,walkin-1,6,ไมค์ลอย npe,MICROPHONE,3,380.0,1140.0
a236714f-ea9d-43c6-b535-78c3afe8e2ac,2025-10-04T21:49:39.172328+00:00,walkin-3,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,2,950.0,1900.0
9313086a-7cf7-400d-924c-12dcac372089,2025-10-04T14:37:32.620650+00:00,walkin-1,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
93366fb9-9c4c-4386-b60d-195f17d6ce5d,2025-10-04T13:23:56.625888+00:00,walkin-3,2,ไมค์ลอย mba 888a (U1),MICROPHONE,2,1900.0,3800.0
8182e75d-0aaa-4598-9ba6-d9720fafc993,2025-10-04T15:50:22.561771+00:00,walkin-2,13,USB MP3 player รถ DZ-529,USB MP3,1,550.0,550.0
cb5e2c0e-1d53-40b5-a0a0-a3c661d6dc97,2025-10-04T20:16:48.926786+00:00,walkin-2,19,AMP FANNY AV-168A,AMP,2,2900.0,5800.0
3a3192dc-04d0-4045-a75a-9b90f35c5603,2025-10-04T21:16:32.686350+00:00,walkin-3,19,AMP FANNY AV-168A,AMP,1,2900.0,2900.0
f74aa3b3-ab93-486f-8b6a-3796200a45a7,2025-10-04T21:02:40.707927+00:00,VIP-01,19,AMP FANNY AV-168A,AMP,3,2900.0,8700.0
5abcfce0-ec78-4ec0-8de4-a550cead265e,2025-10-05T12:02:38.627964+00:00,walkin-3,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,1,850.0,850.0
8b9c8185-9b05-458a-ad3c-862fdce21624,2025-10-05T13:30:59.332464+00:00,walkin-1,13,USB MP3 player รถ DZ-529,USB MP3,2,550.0,1100.0
ec5d1399-4a51-4a77-b887-e578ee3ebb05,2025-10-05T14:10:42.246846+00:00,VIP-01,18,AMP MBA MB7000 AV-191A,AMP,3,3500.0,10500.0
af9b0532-61f7-4591-8fae-e7dcbab1ba6c,2025-10-05T21:02:17.756083+00:00,VIP-01,14,USB MP3 player รถ DZ-599,USB MP3,2,600.0,1200.0
9c652e46-befe-42fb-93ba-45572c7be948,2025-10-05T13:59:24.672719+00:00,walkin-3,18,AMP MBA MB7000 AV-191A,AMP,2,3500.0,7000.0
ddbee917-2a8f-4d15-a02c-b82912815c82,2025-10-05T18:26:50.120829+00:00,VIP-01,24,AMP SOUNDMILAN AV-302,AMP,1,3500.0,3500.0
c5c04557-f4b5-4b8e-a793-45e264866685,2025-10-06T11:05:11.922960+00:00,VIP-01,15,USB MP3 player รถ KEVLAR K-2200B,USB MP3,2,850.0,1700.0
84040927-4fec-45c3-836f-c6ac1e48e701,2025-10-06T10:43:38.520533+00:00,walkin-1,16,USB MP3 player รถ XL-9,USB MP3,3,1100.0,3300.0
d548348a-ce2a-432a-9753-56fcf6901c31,2025-10-06T14:30:02.046105+00:00,walkin-1,17,USB MP3 player ROADSTAR (RS101-MP3),USB MP3,1,950.0,950.0
411aa210-a578-40a3-8613-b2d0f9b2e6ee,2025-10-06T14:36:12.907012+00:00,walkin-2,24,AMP SOUNDMILAN AV-302,AMP,2,3500.0,7000.0
ecc7bb18-1dc5-4f5a-a251-28f63f7295ac,2025-10-06T12:01:12.765483+00:00,walkin-1,13,USB MP3 player รถ DZ-529,USB MP3,3,550.0,1650.0
8c49defb-fe42-433a-886d-cc96a8ab0fd4,2025-10-06T20:39:19.081826+00:00,VIP-01,13,USB MP3 player รถ DZ-529,USB MP3,3,550.0,1650.0
586dee7b-277d-4947-b05e-da874b9b94de,2025-10-06T16:53:23.539088+00:00,walkin-2,3,ไมค์ลอย sound milan ml-6675,MICROPHONE,3,1800.0,5400.0
